GENERAL INFO
name,null
elevation (m),2390.668459384702
aspect,null
air temperature (c),null
slope angle (deg),null
profilePrivacy,public
totalSnowDepth (cm),null
freeText,null
collectionTime,Dec 6 2024 13:41 MST
collectionTime (Unix Time),1733517711.0
creator name,HP Marshall
org name,null
285,25.3,null
286,25.3,null
287,55.33,null
288,48.52,null
289,48.52,null
290,48.52,null
291,49.72,null
292,49.72,null
293,49.72,null
294,23.41,null
295,23.41,null
296,42.7,null
297,30.03,null
298,17.2,null
299,17.2,null
300,23.41,null
301,23.41,null
302,18.39,null
303,19.19,null
304,19.19,null
305,21.03,null
306,21.03,null
307,19.29,null
308,24.95,null
309,23.76,null
310,23.76,null
311,21.32,null
312,21.32,null
313,22.47,null
314,21.97,null
315,21.97,null
316,21.57,null
317,21.57,null
318,21.57,null
319,22.47,null
320,22.47,null
321,22.82,null
322,22.82,null
323,21.42,null
324,26.35,null
325,26.35,null
326,23.26,null
327,23.26,null
328,24.36,null
329,26.05,null
330,26.05,null
331,26.84,null
332,26.84,null
333,24.16,null
334,22.72,null
335,18.14,null
336,18.14,null
337,27.39,null
338,27.39,null
339,15.81,null
340,14.41,null
341,14.41,null
342,14.41,null
343,16.2,null
344,16.2,null
345,16.2,null
346,13.22,null
347,13.22,null
348,13.12,null
349,12.28,null
350,12.28,null
351,11.93,null
352,11.93,null
353,11.23,null
354,11.23,null
355,12.97,null
356,16.0,null
357,16.0,null
358,16.0,null
359,14.46,null
360,13.82,null
361,13.82,null
362,15.61,null
363,15.61,null
364,17.45,null
365,17.45,null
366,16.3,null
367,16.3,null
368,17.6,null
369,17.6,null
370,17.6,null
371,17.79,null
372,17.79,null
373,17.79,null
374,20.93,null
375,20.93,null
376,16.55,null
377,16.55,null
378,18.09,null
379,18.09,null
380,29.73,null
381,29.73,null
382,27.94,null
383,27.94,null
384,31.12,null
385,22.47,null
386,22.47,null
387,23.02,null
388,25.2,null
389,23.91,null
390,23.91,null
391,19.44,null
392,19.44,null
393,18.79,null
394,18.79,null
395,22.57,null
396,22.57,null
397,15.31,null
398,15.06,null
399,15.06,null
400,15.06,null
401,16.8,null
402,16.8,null
403,16.8,null
404,14.66,null
405,14.66,null
406,14.81,null
407,14.81,null
408,13.37,null
409,13.37,null
410,14.07,null
411,14.07,null
412,14.31,null
413,14.31,null
414,14.07,null
415,22.12,null
416,22.12,null
417,20.38,null
418,19.24,null
419,20.38,null
420,20.38,null
421,22.97,null
422,22.97,null
423,28.19,null
424,28.19,null
425,21.42,null
426,21.42,null
427,24.66,null
428,24.66,null
429,26.3,null
430,26.3,null
431,22.72,null
432,22.72,null
433,22.72,null
434,22.72,null
435,28.68,null
436,28.68,null
437,28.24,null
438,28.24,null
439,30.03,null
440,30.03,null
441,27.54,null
442,27.54,null
443,29.98,null
444,29.98,null
445,26.6,null
446,40.82,null
447,40.82,null
448,35.5,null
449,33.61,null
450,40.77,null
451,40.77,null
452,35.64,null
453,35.64,null
454,39.42,null
455,39.42,null
456,35.5,null
457,35.5,null
458,41.21,null
459,44.3,null
460,44.3,null
461,44.3,null
462,35.3,null
463,35.3,null
464,35.3,null
465,55.38,null
466,55.38,null
467,45.99,null
468,49.32,null
469,49.32,null
470,52.95,null
471,52.95,null
472,61.95,null
473,61.95,null
474,62.05,null
475,46.63,null
476,46.63,null
477,46.63,null
478,50.11,null
479,51.8,null
480,51.8,null
481,56.13,null
482,56.48,null
483,56.48,null
484,52.2,null
485,52.2,null
486,49.57,null
487,45.04,null
488,45.04,null
489,45.04,null
490,54.14,null
491,54.14,null
492,54.14,null
493,35.64,null
494,35.64,null
495,43.6,null
496,40.62,null
497,40.62,null
498,33.56,null
499,33.56,null
500,38.78,null
501,38.78,null
502,39.47,null
503,27.64,null
504,27.64,null
505,33.11,null
506,33.11,null
507,30.57,null
508,38.98,null
509,38.63,null
510,38.63,null
511,36.54,null
512,36.54,null
513,38.68,null
514,43.8,null
515,43.8,null
516,43.8,null
517,40.62,null
518,40.62,null
519,40.62,null
520,58.42,null
521,58.42,null
522,43.8,null
523,47.58,null
524,64.08,null
525,64.08,null
526,70.9,null
527,70.9,null
528,73.58,null
529,44.99,null
530,44.99,null
531,49.72,null
532,49.72,null
533,44.35,null
534,45.49,null
535,42.06,null
536,42.06,null
537,45.39,null
538,45.39,null
539,44.15,null
540,52.45,null
541,52.45,null
542,43.85,null
543,43.85,null
544,43.85,null
545,56.03,null
546,56.03,null
547,56.08,null
548,58.86,null
549,58.57,null
550,58.57,null
551,59.11,null
552,58.57,null
553,61.95,null
554,61.95,null
555,62.1,null
556,62.1,null
557,62.39,null
558,69.55,null
559,76.91,null
560,76.91,null
561,69.8,null
562,78.7,null
563,83.47,null
564,74.92,null
565,74.92,null
566,74.92,null
567,82.08,null
568,82.08,null
569,86.16,null
570,86.61,null
571,75.62,null
572,75.62,null
573,85.31,null
574,78.55,null
575,68.41,null
576,66.42,null
577,66.92,null
578,65.53,null
579,59.86,null
580,54.64,null
581,54.64,null
582,59.86,null
583,57.27,null
584,63.49,null
585,55.53,null
586,55.53,null
587,55.53,null
588,72.04,null
589,64.88,null
590,69.9,null
591,56.13,null
592,56.13,null
593,71.64,null
594,61.85,null
595,49.91,null
596,59.51,null
597,56.28,null
598,52.75,null
599,56.53,null
600,53.0,null
601,53.0,null
602,60.11,null
603,54.44,null
604,54.44,null
605,57.42,null
606,57.42,null
607,61.35,null
608,57.47,null
609,57.47,null
610,69.3,null
611,69.3,null
612,59.86,null
613,63.69,null
614,87.35,null
615,96.75,null
616,79.6,null
617,80.79,null
618,104.41,null
619,104.01,null
620,94.21,null
621,117.53,null
622,117.53,null
623,112.96,null
624,112.96,null
625,95.66,null
626,103.61,null
627,87.7,null
628,77.26,null
629,86.11,null
630,86.16,null
631,81.24,null
632,77.66,null
633,77.26,null
634,74.33,null
635,80.89,null
636,74.33,null
637,79.75,null
638,89.39,null
639,89.39,null
640,85.22,null
641,105.9,null
642,94.26,null
643,105.95,null
644,99.58,null
645,97.4,null
646,98.54,null
647,104.9,null
648,113.16,null
649,100.98,null
650,156.91,null
651,156.91,null
652,135.63,null
653,164.77,null
654,165.81,null
655,113.16,null
656,142.19,null
657,122.65,null
658,95.56,null
659,100.73,null
660,94.96,null
661,84.57,null
662,86.91,null
663,73.28,null
664,71.94,null
665,77.66,null
666,66.67,null
667,66.67,null
668,69.25,null
669,58.81,null
670,63.39,null
671,56.08,null
672,59.46,null
673,59.91,null
674,54.29,null
675,54.44,null
676,49.42,null
677,62.19,null
678,63.34,null
679,55.33,null
680,60.9,null
681,63.09,null
682,65.92,null
683,65.92,null
684,66.02,null
685,63.89,null
686,59.41,null
687,67.51,null
688,64.48,null
689,61.35,null
690,62.69,null
691,62.69,null
692,62.69,null
693,65.82,null
694,64.83,null
695,64.83,null
696,63.84,null
697,69.4,null
698,65.58,null
699,61.4,null
700,61.4,null
701,68.81,null
702,69.9,null
703,73.73,null
704,62.69,null
705,62.69,null
706,61.35,null
707,62.05,null
708,64.13,null
709,60.75,null
710,63.98,null
711,61.95,null
712,61.15,null
713,61.15,null
714,61.45,null
715,69.6,null
716,85.22,null
717,61.15,null
718,61.15,null
719,61.15,null
720,96.9,null
721,106.64,null
722,87.75,null
723,84.42,null
724,84.42,null
725,89.89,null
726,92.92,null
727,89.39,null
728,87.3,null
729,93.87,null
730,73.73,null
731,67.61,null
732,67.61,null
733,74.92,null
734,59.41,null
735,53.44,null
736,58.52,null
737,58.52,null
738,58.52,null
739,61.45,null
740,54.09,null
741,56.28,null
742,57.17,null
743,57.17,null
744,61.95,null
745,61.95,null
746,51.26,null
747,53.44,null
748,47.83,null
749,55.23,null
750,59.36,null
751,52.35,null
752,52.35,null
753,60.26,null
754,53.64,null
755,56.08,null
756,53.94,null
757,53.94,null
758,53.94,null
759,52.95,null
760,49.72,null
761,48.07,null
762,54.34,null
763,54.34,null
764,43.1,null
765,51.11,null
766,65.97,null
767,74.53,null
768,55.23,null
769,58.57,null
770,81.64,null
771,92.62,null
772,92.62,null
773,74.53,null
774,92.82,null
775,94.76,null
776,86.16,null
777,86.16,null
778,86.96,null
779,94.31,null
780,88.75,null
781,77.91,null
782,77.91,null
783,80.69,null
784,81.64,null
785,69.4,null
786,69.4,null
787,74.08,null
788,76.36,null
789,68.36,null
790,75.32,null
791,78.45,null
792,72.79,null
793,74.58,null
794,63.84,null
795,63.84,null
796,84.77,null
797,76.71,null
798,84.57,null
799,75.87,null
800,79.3,null
801,71.94,null
802,57.27,null
803,55.73,null
804,75.37,null
805,67.96,null
806,51.06,null
807,47.58,null
808,49.02,null
809,50.11,null
810,50.11,null
811,43.6,null
812,63.04,null
813,58.17,null
814,57.92,null
815,57.92,null
816,57.92,null
817,62.29,null
818,54.79,null
819,57.62,null
820,59.51,null
821,59.86,null
822,55.83,null
823,57.67,null
824,55.63,null
825,52.5,null
826,52.5,null
827,58.86,null
828,58.86,null
829,53.79,null
830,54.84,null
831,58.57,null
832,58.12,null
833,57.62,null
834,58.12,null
835,49.57,null
836,54.14,null
837,53.0,null
838,51.36,null
839,50.91,null
840,44.05,null
841,47.38,null
842,49.27,null
843,51.7,null
844,51.7,null
845,52.8,null
846,45.54,null
847,51.06,null
848,60.11,null
849,63.24,null
850,61.4,null
851,39.97,null
852,35.0,null
853,55.73,null
854,47.18,null
855,33.36,null
856,24.26,null
857,33.36,null
858,27.24,null
859,24.95,null
860,30.08,null
861,30.08,null
862,30.08,null
863,36.64,null
864,24.56,null
865,30.72,null
866,38.28,null
867,38.28,null
868,38.03,null
869,32.21,null
870,37.73,null
871,36.19,null
872,33.75,null
873,28.68,null
874,27.49,null
875,27.49,null
876,36.04,null
877,30.13,null
878,26.55,null
879,28.93,null
880,28.93,null
881,28.93,null
882,25.2,null
883,22.87,null
884,25.2,null
885,26.6,null
886,26.6,null
887,26.84,null
888,25.1,null
889,27.44,null
890,28.93,null
891,24.16,null
892,27.19,null
893,26.99,null
894,26.25,null
895,26.25,null
896,28.43,null
897,28.43,null
898,26.05,null
899,23.56,null
900,27.24,null
901,27.24,null
902,27.24,null
903,26.64,null
904,26.64,null
905,29.58,null
906,28.14,null
907,29.83,null
908,29.83,null
909,29.78,null
910,26.0,null
911,30.47,null
912,27.39,null
913,22.97,null
914,30.47,null
915,23.76,null
916,27.14,null
917,27.14,null
918,23.46,null
919,23.46,null
920,28.58,null
921,23.66,null
922,21.28,null
923,21.28,null
924,21.28,null
925,27.14,null
926,27.14,null
927,25.2,null
928,21.62,null
929,27.39,null
930,27.39,null
931,27.24,null
932,24.95,null
933,25.1,null
934,25.2,null
935,25.2,null
936,25.2,null
937,26.15,null
938,22.77,null
939,22.77,null
940,26.15,null
941,26.15,null
942,21.28,null
943,21.28,null
944,23.56,null
945,23.56,null
946,23.56,null
947,29.38,null
948,27.89,null
949,28.63,null
950,40.72,null
951,40.72,null
952,31.82,null
953,36.34,null
954,45.39,null
955,45.39,null
956,46.78,null
957,46.78,null
958,47.58,null
959,44.59,null
960,41.96,null
961,41.96,null
962,46.78,null
963,41.01,null
964,41.01,null
965,42.65,null
966,42.65,null
967,53.39,null
968,49.67,null
969,48.12,null
970,49.86,null
971,54.54,null
972,49.86,null
973,38.98,null
974,44.49,null
975,47.78,null
976,62.34,null
977,80.44,null
978,55.28,null
979,121.01,null
980,228.61,null
981,201.06,null
